agent_id,timestep,x,y,variance,replanned
2,77,9.6472,8.2609,0.2000,0
2,78,9.7533,8.0913,0.2000,0
2,79,9.8593,7.9217,0.2000,0
2,80,9.8783,7.8913,0.2000,0
2,81,9.9844,7.7218,0.2000,0
2,82,10.0904,7.5522,0.2000,0
2,83,10.1094,7.5218,0.2000,0
2,84,10.2154,7.3522,0.2000,0
2,85,10.3215,7.1826,0.2000,0
2,86,10.3405,7.1522,0.2000,0
2,87,10.4465,6.9826,0.2000,0
2,88,10.5526,6.8130,0.2000,0
2,89,10.5716,6.7826,0.2000,0
2,90,10.6776,6.6131,0.2000,0
2,91,10.7836,6.4435,0.2000,0
2,92,10.8027,6.4131,0.2000,0
2,93,10.9087,6.2435,0.2000,0
2,94,11.0147,6.0739,0.2000,0
2,95,11.0337,6.0435,0.2000,0
2,96,11.1398,5.8739,0.2000,0
2,97,11.2458,5.7043,0.2000,0
2,98,11.2648,5.6739,0.2000,0
2,99,11.3709,5.5044,0.2000,0
2,100,11.4769,5.3348,0.2000,0
2,101,11.4959,5.3044,0.2000,0
2,102,11.6019,5.1348,0.2000,0
2,103,11.7080,4.9652,0.2000,0
2,104,11.7270,4.9348,0.2000,0
2,105,11.8330,4.7652,0.2000,0
2,106,11.9391,4.5956,0.2000,1
2,107,12.0451,4.4261,0.2000,0
2,108,12.0755,4.3775,0.2000,0
2,109,12.1815,4.2079,0.2000,0
2,110,12.2876,4.0383,0.2000,0
2,111,12.3179,3.9897,0.2000,0
2,112,12.4240,3.8201,0.2000,0
2,113,12.5300,3.6506,0.2000,0
2,114,12.5604,3.6020,0.2000,0
2,115,12.6664,3.4324,0.2000,0
2,116,12.7725,3.2628,0.2000,1
2,117,12.8785,3.0932,0.2000,0
2,118,12.9284,3.0135,0.2000,0
2,119,13.0344,2.8439,0.2000,0
2,120,13.1404,2.6743,0.2000,0
2,121,13.1903,2.5946,0.2000,0
2,122,13.2963,2.4250,0.2000,0
2,123,13.4024,2.2554,0.2000,0
2,124,13.4522,2.1757,0.2000,0
2,125,13.5583,2.0061,0.2000,0
2,126,13.6643,1.8365,0.2000,0
2,127,13.7142,1.7567,0.2000,0
2,128,13.8202,1.5872,0.2000,0
2,129,13.9262,1.4176,0.2000,0
2,130,13.9761,1.3378,0.2000,0
2,131,14.0822,1.1683,0.2000,0
2,132,14.1882,0.9987,0.2000,0
2,133,14.5000,0.5000,0.2000,0
3,0,7.3416,-0.3779,0.2000,0
3,1,7.1860,-0.2581,0.2000,0
3,2,7.0276,-0.1360,0.2000,0
3,3,6.8720,-0.0162,0.2000,0
3,4,6.7135,0.1059,0.2000,0
